candidate,target,reference,prediction,units,absolute_error,relative_error,normalization_scale,normalized_residual,used_for_fit,geometry,source_doi,source_url,reference_method
sqrt,normal_strain_force_ev,0.0,-0.05922255213256026,eV/atom per unit normal strain,-0.05922255213256026,,0.1,-0.5922255213256026,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
constrained_odd_fit,work_separation_rigid,0.7719163228888833,0.7736642365281082,eV/interface_cell,0.001747913639224885,0.002264382274860245,0.07719163228888834,0.02264382274860245,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
constrained_odd_fit,local_normal_interface_curvature,19.660912863289713,23.72309268759692,eV/interface_cell per squared reduced length,4.062179824307208,0.20661196418259867,1.9660912863289715,2.0661196418259866,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,normal_strain_force_ev,0.0,3.1086244689504383e-15,eV/atom per unit normal strain,3.1086244689504383e-15,,0.1,3.108624468950438e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,cohesive_ev_atom,3.36,3.360000000000001,eV/atom,1.3322676295501878e-15,3.9650822308041307e-16,0.0672,1.9825411154020654e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,hydrostatic_strain_curvature_ev,74.01042469890372,67.18870782980116,eV/atom per squared unit strain,-6.821716869102559,-0.09217237837582097,3.700521234945186,-1.8434475675164192,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,normal_strain_curvature_ev,12.646038954154417,14.379763689610684,eV/atom per squared unit strain,1.733724735456267,0.13709626719809462,0.6323019477077209,2.7419253439618925,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,simple_shear_strain_curvature_ev,2.90236959603544,2.5069636107779107,eV/atom per squared unit strain,-0.3954059852575291,-0.13623557309780368,0.145118479801772,-2.7247114619560735,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,intrinsic_fault_rigid,0.06943467959307983,0.05723924456914888,eV/interface_cell,-0.012195435023930952,-0.17563896161690365,0.006943467959307984,-1.7563896161690364,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,shockley_half_partial_rigid,0.0717731071150184,0.08177200493061978,eV/interface_cell,0.009998897815601385,0.13931259516991334,0.00717731071150184,1.3931259516991332,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,direct_half_registry_rigid,0.26732847628894085,0.2932897960371021,eV/interface_cell,0.025961319748161238,0.0971139330480493,0.026732847628894087,0.971139330480493,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,opening_20percent_rigid,0.1829129464964322,0.1526819810110983,eV/interface_cell,-0.030230965485333883,-0.1652751544621996,0.01829129464964322,-1.6527515446219958,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,work_separation_rigid,0.7719163228888833,0.7759024893016868,eV/interface_cell,0.003986166412803471,0.0051639877206966075,0.07719163228888834,0.05163987720696607,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_fit,local_normal_interface_curvature,19.660912863289713,22.86804035669327,eV/interface_cell per squared reduced length,3.207127493403558,0.16312200332222687,1.9660912863289715,1.6312200332222686,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,normal_strain_force_ev,0.0,4.884981308350689e-15,eV/atom per unit normal strain,4.884981308350689e-15,,0.1,4.884981308350689e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,cohesive_ev_atom,3.36,3.360000000000002,eV/atom,2.220446049250313e-15,6.608470384673551e-16,0.0672,3.304235192336776e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,hydrostatic_strain_curvature_ev,74.01042469890372,67.10834860922397,eV/atom per squared unit strain,-6.902076089679753,-0.09325816083017274,3.700521234945186,-1.8651632166034549,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,normal_strain_curvature_ev,12.646038954154417,14.459532178793431,eV/atom per squared unit strain,1.8134932246390143,0.14340405175197204,0.6323019477077209,2.868081035039441,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,simple_shear_strain_curvature_ev,2.90236959603544,2.50231947920808,eV/atom per squared unit strain,-0.40005011682736,-0.13783569031794501,0.145118479801772,-2.7567138063588996,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,intrinsic_fault_rigid,0.06943467959307983,0.05945077260161328,eV/interface_cell,-0.009983906991466555,-0.14378847933017028,0.006943467959307984,-1.4378847933017027,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,shockley_half_partial_rigid,0.0717731071150184,0.0775900803259272,eV/interface_cell,0.0058169732109087935,0.08104669624497282,0.00717731071150184,0.8104669624497282,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,direct_half_registry_rigid,0.26732847628894085,0.29887187970860585,eV/interface_cell,0.031543403419664995,0.11799492466179114,0.026732847628894087,1.1799492466179113,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,opening_20percent_rigid,0.1829129464964322,0.15171781961790137,eV/interface_cell,-0.03119512687853082,-0.17054630345227803,0.01829129464964322,-1.7054630345227801,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,work_separation_rigid,0.7719163228888833,0.7758732782195485,eV/interface_cell,0.003956955330665202,0.005126145429670882,0.07719163228888834,0.05126145429670881,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
even_moment_convex_signed_free_B_fit,local_normal_interface_curvature,19.660912863289713,22.985204386873754,eV/interface_cell per squared reduced length,3.3242915235840407,0.16908123985387583,1.9660912863289715,1.6908123985387582,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,normal_strain_force_ev,0.0,2.6645352591003757e-15,eV/atom per unit normal strain,2.6645352591003757e-15,,0.1,2.6645352591003757e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,cohesive_ev_atom,3.36,3.3600000000000017,eV/atom,1.7763568394002505e-15,5.286776307738841e-16,0.0672,2.6433881538694204e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,hydrostatic_strain_curvature_ev,74.01042469890372,67.60890889970024,eV/atom per squared unit strain,-6.40151579920348,-0.08649478536634181,3.700521234945186,-1.7298957073268362,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,normal_strain_curvature_ev,12.646038954154417,14.33229987127564,eV/atom per squared unit strain,1.6862609171212242,0.13334301145476557,0.6323019477077209,2.6668602290953114,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,simple_shear_strain_curvature_ev,2.90236959603544,2.4964734091691367,eV/atom per squared unit strain,-0.40589618686630313,-0.13984993069826343,0.145118479801772,-2.7969986139652687,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,intrinsic_fault_rigid,0.06943467959307983,0.05810642814622131,eV/interface_cell,-0.011328251446858527,-0.16314976195249198,0.006943467959307984,-1.6314976195249196,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,shockley_half_partial_rigid,0.0717731071150184,0.08011316934169846,eV/interface_cell,0.008340062226680059,0.11620037869218727,0.00717731071150184,1.1620037869218727,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,direct_half_registry_rigid,0.26732847628894085,0.3010654483394952,eV/interface_cell,0.03373697205055437,0.12620044268718275,0.026732847628894087,1.2620044268718273,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,opening_20percent_rigid,0.1829129464964322,0.1502595110450088,eV/interface_cell,-0.03265343545142341,-0.1785189953848364,0.01829129464964322,-1.785189953848364,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,work_separation_rigid,0.7719163228888833,0.780964828996956,eV/interface_cell,0.009048506108072618,0.011722133396802314,0.07719163228888834,0.11722133396802313,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_fit,local_normal_interface_curvature,19.660912863289713,22.900718629770417,eV/interface_cell per squared reduced length,3.2398057664807034,0.16478409670031013,1.9660912863289715,1.6478409670031011,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,normal_strain_force_ev,0.0,-2.6645352591003757e-15,eV/atom per unit normal strain,-2.6645352591003757e-15,,0.1,-2.6645352591003757e-14,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,cohesive_ev_atom,3.36,3.3599999999999994,eV/atom,-4.440892098500626e-16,-1.3216940769347102e-16,0.0672,-6.608470384673551e-15,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,hydrostatic_strain_curvature_ev,74.01042469890372,67.62980495455082,eV/atom per squared unit strain,-6.380619744352899,-0.08621244602109968,3.700521234945186,-1.7242489204219933,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,normal_strain_curvature_ev,12.646038954154417,14.324079598454126,eV/atom per squared unit strain,1.6780406442997098,0.13269298397570156,0.6323019477077209,2.653859679514031,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,simple_shear_strain_curvature_ev,2.90236959603544,2.4965417587393515,eV/atom per squared unit strain,-0.4058278372960884,-0.1398263811233547,0.145118479801772,-2.7965276224670936,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,intrinsic_fault_rigid,0.06943467959307983,0.058075098451936424,eV/interface_cell,-0.01135958114114341,-0.16360097299672074,0.006943467959307984,-1.6360097299672072,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,shockley_half_partial_rigid,0.0717731071150184,0.0801685430354384,eV/interface_cell,0.008395435920419997,0.11697188902475794,0.00717731071150184,1.1697188902475795,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,direct_half_registry_rigid,0.26732847628894085,0.3014351407762327,eV/interface_cell,0.03410666448729183,0.12758335722688885,0.026732847628894087,1.2758335722688885,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,opening_20percent_rigid,0.1829129464964322,0.15002995045321144,eV/interface_cell,-0.03288299604322076,-0.1797740218670752,0.01829129464964322,-1.7977402186707518,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,work_separation_rigid,0.7719163228888833,0.7815485961182782,eV/interface_cell,0.009632273229394861,0.012478390395148333,0.07719163228888834,0.12478390395148332,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
monotone_opening_refined,local_normal_interface_curvature,19.660912863289713,22.902007120314224,eV/interface_cell per squared reduced length,3.2410942570245105,0.16484963234215783,1.9660912863289715,1.648496323421578,True,fixed target FCC; not an error silently relaxed away,10.1103/PhysRevB.59.3393,https://www.ctcms.nist.gov/potentials/Download/1999--Mishin-Y-Farkas-D-Mehl-M-J-Papaconstantopoulos-D-A--Al/2/Al99.eam.alloy,0 K EAM rigid interface / affine bulk; not experiment
